id_pedido,fecha,producto,sucursal,cantidad,precio_unitario,email_cliente
5957,2025-06-07,Exquisita Bizcochuelo,Sur,35.0,1619,cliente_4957@gmail.com
5958,2025-07-31,Gallo Oro,Oeste,40.0,2000,cliente_4958@gmail.com
5959,2025-09-09,Preferido Pan Rallado,Sur,34.0,1400,cliente_4959@gmail.com
5960,2025-10-06,Granja del Sol Milanesas,Sur,21.0,3139,Sin correo
5961,2025-06-07,Exquisita Bizcochuelo,CABA,4.0,921,cliente_4961@gmail.com
5962,2025-11-09,Exquisita Bizcochuelo,Sur,31.0,3117,cliente_4962@gmail.com
5963,2025-05-18,Lucchetti Municiones,Norte,14.0,1776,cliente_4963@gmail.com
5964,2025-11-24,Matarazzo Spaghetti,CABA,24.0,3368,cliente_4964@gmail.com
5965,2025-01-24,Lucchetti Municiones,Norte,14.0,546,cliente_4965@gmail.com
5966,2025-10-16,Granja del Sol Milanesas,CABA,41.0,1621,cliente_4966@gmail.com
5967,2025-04-16,Lucchetti Municiones,CABA,47.0,720,cliente_4967@gmail.com
5968,2025-09-14,Preferido Pan Rallado,CABA,3.0,1971,cliente_4968@gmail.com
5969,2025-10-20,Lucchetti Municiones,Norte,38.0,626,cliente_4969@gmail.com
5970,2025-03-12,Exquisita Bizcochuelo,Sur,20.0,3514,cliente_4970@gmail.com
5971,2025-04-09,Matarazzo Spaghetti,Sur,18.0,3037,cliente_4971@gmail.com
5972,2025-01-21,Granja del Sol Milanesas,Sur,38.0,1178,cliente_4972@gmail.com
5973,2025-08-15,Granja del Sol Milanesas,Sur,39.0,3605,cliente_4973@gmail.com
5974,2025-05-14,Exquisita Bizcochuelo,CABA,14.0,3553,cliente_4974@gmail.com
5975,2025-03-16,Preferido Pan Rallado,Norte,27.0,4344,cliente_4975@gmail.com
5976,2025-01-01,Gallo Oro,Norte,13.0,4005,cliente_4976@gmail.com
5977,2025-02-10,Matarazzo Spaghetti,Sur,21.0,992,cliente_4977@gmail.com
5978,2025-04-21,Matarazzo Spaghetti,CABA,24.0,1165,cliente_4978@gmail.com
5979,2025-06-25,Preferido Pan Rallado,CABA,22.0,2035,cliente_4979@gmail.com
5980,2025-02-28,Gallo Oro,Oeste,38.0,3855,cliente_4980@gmail.com
5981,2025-02-02,Gallo Oro,Oeste,38.0,3396,cliente_4981@gmail.com
5982,2026-01-01,Gallo Oro,Oeste,50.0,1867,cliente_4982@gmail.com
5983,2025-03-05,Granja del Sol Milanesas,Norte,3.0,1106,cliente_4983@gmail.com
5984,2025-08-21,Preferido Pan Rallado,CABA,40.0,1656,cliente_4984@gmail.com
5985,2025-08-25,Gallo Oro,Sur,10.0,3018,cliente_4985@gmail.com
5987,2025-07-17,Matarazzo Spaghetti,Norte,10.0,1356,cliente_4987@gmail.com
5988,2025-01-20,Matarazzo Spaghetti,Sur,36.0,1797,cliente_4988@gmail.com
5989,2025-06-08,Gallo Oro,CABA,1.0,3739,cliente_4989@gmail.com
5990,2025-04-15,Exquisita Bizcochuelo,Oeste,10.0,1031,cliente_4990@gmail.com
5991,2025-02-19,Gallo Oro,Norte,7.0,2891,cliente_4991@gmail.com
5992,2025-08-02,Matarazzo Spaghetti,Oeste,19.0,3251,cliente_4992@gmail.com
5993,2025-02-21,Exquisita Bizcochuelo,CABA,47.0,3523,cliente_4993@gmail.com
5994,2025-06-30,Lucchetti Municiones,Sur,24.0,1679,cliente_4994@gmail.com
5995,2025-12-11,Granja del Sol Milanesas,Sur,34.0,2706,cliente_4995@gmail.com
5996,2025-10-25,Granja del Sol Milanesas,Sur,11.0,3398,cliente_4996@gmail.com
5997,2025-09-10,Lucchetti Municiones,Norte,18.0,1857,cliente_4997@gmail.com
5998,2025-02-23,Gallo Oro,Sur,30.0,617,cliente_4998@gmail.com
5999,2025-12-17,Exquisita Bizcochuelo,Sur,10.0,1949,Sin correo
6000,2025-10-24,Exquisita Bizcochuelo,Oeste,10.0,2872,cliente_5000@gmail.com
6001,2025-03-04,Lucchetti Municiones,Sur,5.0,2560,cliente_5001@gmail.com
6002,2025-07-12,Exquisita Bizcochuelo,CABA,17.0,2472,cliente_5002@gmail.com
6004,2025-07-06,Granja del Sol Milanesas,Oeste,16.0,1513,cliente_5004@gmail.com
6006,2025-08-06,Matarazzo Spaghetti,Norte,39.0,4063,cliente_5006@gmail.com
6007,2025-11-10,Exquisita Bizcochuelo,Norte,30.0,1950,Sin correo
6008,2025-08-31,Exquisita Bizcochuelo,CABA,40.0,3846,cliente_5008@gmail.com
6009,2025-12-10,Gallo Oro,CABA,39.0,740,cliente_5009@gmail.com
6010,2025-12-31,Preferido Pan Rallado,Sur,8.0,1683,cliente_5010@gmail.com
6011,2025-08-24,Exquisita Bizcochuelo,Norte,13.0,3603,Sin correo
6012,2025-03-20,Gallo Oro,Sur,10.0,1791,Sin correo
6013,2025-01-07,Exquisita Bizcochuelo,Sur,35.0,2599,cliente_5013@gmail.com
6014,2025-10-08,Gallo Oro,Oeste,20.0,3512,cliente_5014@gmail.com
6015,2025-07-30,Exquisita Bizcochuelo,Oeste,2.0,904,cliente_5015@gmail.com
6016,2025-12-11,Exquisita Bizcochuelo,Oeste,43.0,3596,cliente_5016@gmail.com
6017,2025-08-12,Matarazzo Spaghetti,CABA,18.0,3290,cliente_5017@gmail.com
6018,2025-08-08,Gallo Oro,Norte,42.0,836,cliente_5018@gmail.com
6020,2025-07-13,Preferido Pan Rallado,CABA,45.0,2646,cliente_5020@gmail.com
6021,2025-01-06,Lucchetti Municiones,Sur,42.0,4289,cliente_5021@gmail.com
6023,2025-11-15,Gallo Oro,Sur,15.0,768,cliente_5023@gmail.com
6024,2025-12-21,Gallo Oro,Norte,8.0,4111,cliente_5024@gmail.com
6025,2025-03-20,Granja del Sol Milanesas,Oeste,27.0,830,cliente_5025@gmail.com
6026,2025-08-01,Exquisita Bizcochuelo,Sur,10.0,816,cliente_5026@gmail.com
6027,2025-08-26,Granja del Sol Milanesas,Norte,35.0,3853,cliente_5027@gmail.com
6028,2025-07-17,Exquisita Bizcochuelo,Oeste,10.0,1887,cliente_5028@gmail.com
6029,2025-09-23,Lucchetti Municiones,Sur,26.0,2666,cliente_5029@gmail.com
6030,2025-06-21,Preferido Pan Rallado,Oeste,11.0,2576,cliente_5030@gmail.com
6031,2025-07-21,Gallo Oro,Oeste,16.0,3809,cliente_5031@gmail.com
6032,2025-03-14,Exquisita Bizcochuelo,Norte,16.0,1595,cliente_5032@gmail.com
6033,2025-03-08,Preferido Pan Rallado,CABA,27.0,3931,cliente_5033@gmail.com
6034,2025-07-04,Gallo Oro,Sur,46.0,2848,cliente_5034@gmail.com
6035,2025-05-07,Preferido Pan Rallado,CABA,40.0,3075,cliente_5035@gmail.com
6036,2025-03-26,Lucchetti Municiones,Sur,42.0,3506,cliente_5036@gmail.com
6037,2025-10-15,Granja del Sol Milanesas,Oeste,10.0,1121,cliente_5037@gmail.com
6038,2025-06-25,Exquisita Bizcochuelo,Sur,11.0,2704,cliente_5038@gmail.com
6039,2025-11-25,Lucchetti Municiones,CABA,46.0,884,cliente_5039@gmail.com
6040,2025-07-17,Gallo Oro,CABA,7.0,1652,Sin correo
6041,2025-09-15,Lucchetti Municiones,Norte,2.0,3169,cliente_5041@gmail.com
6042,2025-07-22,Lucchetti Municiones,CABA,18.0,804,cliente_5042@gmail.com
6043,2026-01-01,Gallo Oro,Sur,29.0,3626,cliente_5043@gmail.com
6044,2025-12-16,Gallo Oro,Sur,41.0,3411,cliente_5044@gmail.com
6045,2025-01-06,Preferido Pan Rallado,Norte,22.0,1576,cliente_5045@gmail.com
6046,2025-01-03,Preferido Pan Rallado,Sur,22.0,3320,cliente_5046@gmail.com
6047,2025-08-13,Exquisita Bizcochuelo,Norte,37.0,3687,cliente_5047@gmail.com
6048,2025-05-25,Gallo Oro,Sur,42.0,3861,cliente_5048@gmail.com
6049,2025-12-23,Preferido Pan Rallado,Oeste,11.0,2782,Sin correo
6050,2025-07-22,Exquisita Bizcochuelo,Norte,21.0,2504,cliente_5050@gmail.com
6051,2025-05-25,Preferido Pan Rallado,Sur,47.0,2209,cliente_5051@gmail.com
6052,2025-03-20,Matarazzo Spaghetti,CABA,42.0,2552,cliente_5052@gmail.com
6054,2025-05-01,Lucchetti Municiones,Sur,44.0,2088,cliente_5054@gmail.com
6055,2025-07-29,Matarazzo Spaghetti,Oeste,26.0,4080,cliente_5055@gmail.com
6056,2025-05-04,Exquisita Bizcochuelo,Oeste,41.0,821,cliente_5056@gmail.com
6057,2025-05-30,Granja del Sol Milanesas,Sur,37.0,3090,cliente_5057@gmail.com
6058,2025-09-25,Exquisita Bizcochuelo,Norte,17.0,1874,cliente_5058@gmail.com
6059,2025-03-04,Gallo Oro,CABA,24.0,3211,cliente_5059@gmail.com
6060,2025-03-23,Matarazzo Spaghetti,Sur,8.0,1531,cliente_5060@gmail.com
6061,2025-04-24,Preferido Pan Rallado,Oeste,36.0,2416,Sin correo
6062,2025-01-21,Granja del Sol Milanesas,CABA,42.0,3802,cliente_5062@gmail.com
6063,2025-02-18,Lucchetti Municiones,Oeste,5.0,1030,Sin correo
6064,2025-07-28,Matarazzo Spaghetti,Sur,23.0,1737,cliente_5064@gmail.com
6065,2025-10-27,Granja del Sol Milanesas,Norte,46.0,524,cliente_5065@gmail.com
6066,2025-05-11,Lucchetti Municiones,Norte,12.0,1809,cliente_5066@gmail.com
6067,2025-10-24,Granja del Sol Milanesas,Norte,14.0,1619,cliente_5067@gmail.com
6068,2025-08-22,Matarazzo Spaghetti,Sur,23.0,3888,cliente_5068@gmail.com
6070,2025-03-21,Lucchetti Municiones,Sur,2.0,2077,cliente_5070@gmail.com
6071,2025-04-21,Exquisita Bizcochuelo,Oeste,25.0,3074,cliente_5071@gmail.com
6072,2025-01-31,Matarazzo Spaghetti,Norte,46.0,946,Sin correo
6074,2025-12-12,Exquisita Bizcochuelo,CABA,34.0,708,cliente_5074@gmail.com
6075,2025-12-22,Gallo Oro,CABA,1.0,3488,cliente_5075@gmail.com
6076,2025-06-08,Preferido Pan Rallado,Oeste,4.0,3159,cliente_5076@gmail.com
6078,2025-03-30,Gallo Oro,Oeste,18.0,1095,cliente_5078@gmail.com
6079,2025-01-19,Exquisita Bizcochuelo,Sur,1.0,1663,cliente_5079@gmail.com
6080,2025-06-25,Lucchetti Municiones,CABA,37.0,3292,cliente_5080@gmail.com
6081,2025-11-29,Gallo Oro,CABA,4.0,1195,cliente_5081@gmail.com
6082,2025-07-01,Matarazzo Spaghetti,Oeste,7.0,3989,cliente_5082@gmail.com
6083,2025-08-18,Matarazzo Spaghetti,Sur,35.0,1866,cliente_5083@gmail.com
6084,2025-12-02,Preferido Pan Rallado,CABA,21.0,2144,cliente_5084@gmail.com
6085,2025-12-02,Gallo Oro,CABA,5.0,2146,cliente_5085@gmail.com
6086,2025-11-03,Preferido Pan Rallado,Norte,1.0,982,cliente_5086@gmail.com
6087,2025-03-29,Granja del Sol Milanesas,Sur,48.0,2082,cliente_5087@gmail.com
6088,2025-02-06,Granja del Sol Milanesas,CABA,41.0,4359,cliente_5088@gmail.com
6089,2025-01-24,Exquisita Bizcochuelo,Norte,45.0,1951,cliente_5089@gmail.com
6090,2025-03-10,Granja del Sol Milanesas,Sur,4.0,1515,cliente_5090@gmail.com
6091,2025-08-10,Preferido Pan Rallado,Norte,38.0,1264,cliente_5091@gmail.com
6092,2025-01-11,Exquisita Bizcochuelo,CABA,28.0,2797,cliente_5092@gmail.com
6093,2025-09-19,Granja del Sol Milanesas,Sur,42.0,3649,cliente_5093@gmail.com
6094,2025-04-13,Exquisita Bizcochuelo,Oeste,44.0,4404,cliente_5094@gmail.com
6095,2025-01-17,Granja del Sol Milanesas,Sur,26.0,2019,cliente_5095@gmail.com
6096,2025-08-28,Gallo Oro,Oeste,45.0,4246,cliente_5096@gmail.com
6097,2025-07-18,Exquisita Bizcochuelo,Norte,28.0,2806,cliente_5097@gmail.com
6099,2025-10-02,Lucchetti Municiones,Oeste,44.0,4204,cliente_5099@gmail.com
6100,2025-07-12,Lucchetti Municiones,Norte,15.0,3627,Sin correo
6101,2025-09-06,Lucchetti Municiones,Oeste,4.0,2760,cliente_5101@gmail.com
6103,2025-06-05,Exquisita Bizcochuelo,Sur,38.0,1518,cliente_5103@gmail.com
6104,2025-03-01,Matarazzo Spaghetti,CABA,11.0,3742,cliente_5104@gmail.com
6105,2025-07-03,Granja del Sol Milanesas,CABA,6.0,581,Sin correo
6106,2025-03-07,Gallo Oro,CABA,25.0,2160,cliente_5106@gmail.com
6107,2025-08-06,Matarazzo Spaghetti,Norte,28.0,940,cliente_5107@gmail.com
6108,2025-01-01,Granja del Sol Milanesas,Oeste,33.0,2185,cliente_5108@gmail.com
6109,2025-04-03,Gallo Oro,CABA,7.0,1660,cliente_5109@gmail.com
6110,2025-12-21,Exquisita Bizcochuelo,Oeste,6.0,3794,cliente_5110@gmail.com
6111,2025-08-06,Granja del Sol Milanesas,Sur,43.0,2971,cliente_5111@gmail.com
6112,2025-03-29,Matarazzo Spaghetti,CABA,3.0,2460,cliente_5112@gmail.com
6114,2025-05-07,Preferido Pan Rallado,Sur,29.0,4024,cliente_5114@gmail.com
6115,2025-12-23,Exquisita Bizcochuelo,CABA,7.0,4298,cliente_5115@gmail.com
6116,2025-12-02,Exquisita Bizcochuelo,CABA,32.0,4062,cliente_5116@gmail.com
6118,2025-12-02,Exquisita Bizcochuelo,Oeste,49.0,4118,Sin correo
6119,2025-01-20,Matarazzo Spaghetti,CABA,20.0,2877,cliente_5119@gmail.com
6120,2025-02-19,Lucchetti Municiones,Oeste,19.0,4179,cliente_5120@gmail.com
6121,2025-07-30,Preferido Pan Rallado,CABA,13.0,3789,cliente_5121@gmail.com
6122,2025-08-29,Lucchetti Municiones,Norte,25.0,4167,cliente_5122@gmail.com
6123,2025-11-22,Matarazzo Spaghetti,Norte,6.0,2170,cliente_5123@gmail.com
6124,2025-01-03,Matarazzo Spaghetti,CABA,14.0,2583,cliente_5124@gmail.com
6125,2025-12-05,Matarazzo Spaghetti,Norte,41.0,3378,cliente_5125@gmail.com
6126,2025-02-20,Matarazzo Spaghetti,Oeste,34.0,3968,cliente_5126@gmail.com
6127,2025-04-02,Granja del Sol Milanesas,Sur,20.0,2710,cliente_5127@gmail.com
6128,2025-03-10,Exquisita Bizcochuelo,Oeste,28.0,3449,cliente_5128@gmail.com
6129,2025-11-21,Lucchetti Municiones,Oeste,18.0,908,cliente_5129@gmail.com
6130,2025-01-08,Granja del Sol Milanesas,Sur,14.0,1806,cliente_5130@gmail.com
6131,2025-07-30,Exquisita Bizcochuelo,Oeste,12.0,1070,cliente_5131@gmail.com
6132,2025-03-25,Matarazzo Spaghetti,Norte,3.0,4459,cliente_5132@gmail.com
6133,2025-07-31,Lucchetti Municiones,Sur,22.0,638,cliente_5133@gmail.com
6134,2025-07-10,Granja del Sol Milanesas,CABA,10.0,1926,cliente_5134@gmail.com
6135,2025-12-03,Lucchetti Municiones,Oeste,31.0,1530,cliente_5135@gmail.com
6136,2025-07-07,Gallo Oro,Sur,34.0,3618,cliente_5136@gmail.com
6137,2025-02-09,Granja del Sol Milanesas,Norte,29.0,4429,cliente_5137@gmail.com
6138,2025-12-18,Gallo Oro,Sur,41.0,1145,cliente_5138@gmail.com
6139,2025-04-25,Gallo Oro,Oeste,8.0,1511,cliente_5139@gmail.com
6140,2025-11-25,Lucchetti Municiones,Sur,39.0,2845,cliente_5140@gmail.com
6141,2025-05-22,Gallo Oro,Sur,50.0,2622,cliente_5141@gmail.com
6142,2025-07-23,Preferido Pan Rallado,CABA,34.0,1802,cliente_5142@gmail.com
6143,2025-12-23,Matarazzo Spaghetti,Oeste,42.0,2916,cliente_5143@gmail.com
6144,2025-02-17,Granja del Sol Milanesas,Norte,29.0,2196,cliente_5144@gmail.com
6145,2025-12-21,Gallo Oro,Sur,32.0,3765,cliente_5145@gmail.com
6146,2025-03-12,Lucchetti Municiones,Oeste,2.0,2346,cliente_5146@gmail.com
6148,2025-12-14,Granja del Sol Milanesas,Oeste,19.0,4205,cliente_5148@gmail.com
6149,2025-04-09,Gallo Oro,Norte,33.0,3161,cliente_5149@gmail.com
6150,2025-05-14,Lucchetti Municiones,Oeste,17.0,4393,cliente_5150@gmail.com
6151,2025-07-26,Granja del Sol Milanesas,Norte,7.0,3842,cliente_5151@gmail.com
6152,2025-01-18,Granja del Sol Milanesas,Oeste,12.0,2843,cliente_5152@gmail.com
6153,2025-01-15,Exquisita Bizcochuelo,Norte,38.0,1879,cliente_5153@gmail.com
6154,2025-10-02,Lucchetti Municiones,Oeste,38.0,3596,cliente_5154@gmail.com
6155,2025-11-01,Exquisita Bizcochuelo,CABA,7.0,1960,cliente_5155@gmail.com
6157,2025-04-02,Preferido Pan Rallado,CABA,7.0,4116,cliente_5157@gmail.com
6158,2025-08-31,Granja del Sol Milanesas,Oeste,31.0,3327,cliente_5158@gmail.com
6159,2025-05-08,Exquisita Bizcochuelo,Oeste,12.0,1090,cliente_5159@gmail.com
6160,2025-10-13,Lucchetti Municiones,Oeste,27.0,1185,cliente_5160@gmail.com
6161,2025-01-14,Granja del Sol Milanesas,CABA,3.0,3360,cliente_5161@gmail.com
6162,2025-05-22,Granja del Sol Milanesas,Sur,7.0,2961,cliente_5162@gmail.com
6163,2025-04-19,Granja del Sol Milanesas,Oeste,6.0,880,cliente_5163@gmail.com
6164,2025-10-09,Lucchetti Municiones,CABA,21.0,1462,Sin correo
6165,2025-09-06,Lucchetti Municiones,CABA,34.0,796,Sin correo
6166,2025-09-09,Lucchetti Municiones,Oeste,7.0,1822,cliente_5166@gmail.com
6167,2025-04-14,Lucchetti Municiones,Oeste,12.0,2003,Sin correo
6168,2025-01-06,Lucchetti Municiones,Norte,19.0,1402,cliente_5168@gmail.com
6169,2025-04-13,Preferido Pan Rallado,CABA,9.0,3463,Sin correo
6170,2025-10-07,Exquisita Bizcochuelo,Norte,11.0,2390,cliente_5170@gmail.com
6171,2025-06-14,Exquisita Bizcochuelo,Oeste,8.0,660,cliente_5171@gmail.com
6172,2025-04-02,Lucchetti Municiones,CABA,38.0,582,cliente_5172@gmail.com
6174,2025-05-24,Granja del Sol Milanesas,Oeste,50.0,1780,cliente_5174@gmail.com
6175,2025-06-19,Preferido Pan Rallado,Norte,10.0,2079,Sin correo
6176,2025-07-02,Matarazzo Spaghetti,Norte,48.0,659,cliente_5176@gmail.com
6177,2025-09-02,Exquisita Bizcochuelo,Sur,5.0,1876,cliente_5177@gmail.com
6178,2025-10-15,Lucchetti Municiones,Sur,40.0,1885,cliente_5178@gmail.com
6179,2025-03-13,Gallo Oro,CABA,28.0,3681,cliente_5179@gmail.com
6180,2025-10-11,Granja del Sol Milanesas,Oeste,47.0,2714,cliente_5180@gmail.com
6181,2025-08-15,Granja del Sol Milanesas,Sur,28.0,2080,cliente_5181@gmail.com
6182,2025-02-13,Exquisita Bizcochuelo,Sur,15.0,2292,cliente_5182@gmail.com
6183,2025-11-19,Preferido Pan Rallado,Norte,28.0,912,cliente_5183@gmail.com
6184,2025-05-04,Granja del Sol Milanesas,Sur,31.0,1490,cliente_5184@gmail.com
6185,2025-04-29,Exquisita Bizcochuelo,CABA,18.0,795,cliente_5185@gmail.com
6186,2025-12-06,Lucchetti Municiones,Oeste,33.0,3328,cliente_5186@gmail.com
6187,2025-12-03,Granja del Sol Milanesas,Oeste,49.0,953,Sin correo
6188,2025-05-05,Exquisita Bizcochuelo,CABA,25.0,3353,cliente_5188@gmail.com
6189,2025-04-01,Matarazzo Spaghetti,Sur,45.0,3060,cliente_5189@gmail.com
6190,2025-06-30,Matarazzo Spaghetti,Sur,49.0,3000,cliente_5190@gmail.com
6191,2025-02-07,Granja del Sol Milanesas,Oeste,18.0,2033,cliente_5191@gmail.com
6192,2025-07-07,Matarazzo Spaghetti,Sur,29.0,887,cliente_5192@gmail.com
6193,2025-02-05,Lucchetti Municiones,Oeste,45.0,1844,cliente_5193@gmail.com
6194,2025-01-06,Matarazzo Spaghetti,Norte,42.0,3787,cliente_5194@gmail.com
6195,2025-04-27,Exquisita Bizcochuelo,Norte,14.0,3107,cliente_5195@gmail.com
6196,2025-12-13,Granja del Sol Milanesas,CABA,5.0,3865,cliente_5196@gmail.com
6197,2025-07-22,Preferido Pan Rallado,Sur,34.0,3018,Sin correo
6198,2025-07-03,Lucchetti Municiones,Oeste,29.0,3528,Sin correo
6199,2025-03-08,Lucchetti Municiones,CABA,48.0,3424,cliente_5199@gmail.com
6200,2025-03-24,Exquisita Bizcochuelo,Sur,26.0,3965,cliente_5200@gmail.com
6201,2025-05-24,Preferido Pan Rallado,CABA,24.0,3077,cliente_5201@gmail.com
6202,2025-08-14,Preferido Pan Rallado,Oeste,24.0,4268,cliente_5202@gmail.com
6203,2025-06-15,Granja del Sol Milanesas,Sur,48.0,2145,cliente_5203@gmail.com
6204,2025-10-11,Exquisita Bizcochuelo,CABA,4.0,3162,cliente_5204@gmail.com
6205,2025-06-11,Exquisita Bizcochuelo,Norte,13.0,2873,cliente_5205@gmail.com
6206,2025-05-09,Granja del Sol Milanesas,Oeste,4.0,2135,cliente_5206@gmail.com
6207,2025-03-31,Preferido Pan Rallado,CABA,31.0,1557,cliente_5207@gmail.com
6208,2025-10-09,Granja del Sol Milanesas,CABA,38.0,896,cliente_5208@gmail.com
6209,2025-08-16,Gallo Oro,Norte,7.0,3763,cliente_5209@gmail.com
6210,2025-04-14,Lucchetti Municiones,Norte,34.0,1756,cliente_5210@gmail.com
6211,2025-04-05,Exquisita Bizcochuelo,CABA,35.0,1950,cliente_5211@gmail.com
6212,2025-06-03,Exquisita Bizcochuelo,Sur,14.0,1087,Sin correo
6213,2025-03-30,Gallo Oro,CABA,49.0,3559,cliente_5213@gmail.com
6214,2025-06-02,Exquisita Bizcochuelo,Oeste,27.0,1937,cliente_5214@gmail.com
6215,2025-12-18,Exquisita Bizcochuelo,CABA,2.0,1213,cliente_5215@gmail.com
6216,2025-11-05,Granja del Sol Milanesas,CABA,37.0,2774,Sin correo
6217,2025-05-16,Preferido Pan Rallado,CABA,33.0,3428,cliente_5217@gmail.com
6218,2025-01-14,Preferido Pan Rallado,Oeste,5.0,3822,cliente_5218@gmail.com
6219,2025-07-09,Granja del Sol Milanesas,Norte,19.0,2056,cliente_5219@gmail.com
6220,2025-06-29,Preferido Pan Rallado,Oeste,47.0,730,Sin correo
6221,2025-06-20,Preferido Pan Rallado,Sur,45.0,4171,cliente_5221@gmail.com
6222,2025-11-02,Exquisita Bizcochuelo,Oeste,1.0,2141,Sin correo
6223,2025-06-07,Gallo Oro,Sur,5.0,3512,cliente_5223@gmail.com
6224,2025-09-15,Preferido Pan Rallado,CABA,47.0,3569,cliente_5224@gmail.com
6225,2025-05-23,Matarazzo Spaghetti,Sur,40.0,2328,cliente_5225@gmail.com
6226,2025-07-24,Granja del Sol Milanesas,Norte,36.0,2769,cliente_5226@gmail.com
6227,2025-12-15,Gallo Oro,Norte,3.0,1716,cliente_5227@gmail.com
6228,2025-12-26,Matarazzo Spaghetti,CABA,48.0,4316,cliente_5228@gmail.com
6229,2025-04-04,Lucchetti Municiones,CABA,36.0,2020,cliente_5229@gmail.com
6231,2025-12-04,Preferido Pan Rallado,Oeste,9.0,1247,cliente_5231@gmail.com
6232,2025-02-10,Exquisita Bizcochuelo,Sur,17.0,3491,cliente_5232@gmail.com
6233,2025-06-26,Matarazzo Spaghetti,Norte,10.0,3052,cliente_5233@gmail.com
6234,2025-12-18,Preferido Pan Rallado,Oeste,25.0,4130,cliente_5234@gmail.com
6235,2025-03-13,Gallo Oro,Sur,3.0,3137,cliente_5235@gmail.com
6236,2025-04-04,Matarazzo Spaghetti,Sur,8.0,2836,cliente_5236@gmail.com
6237,2025-01-27,Granja del Sol Milanesas,Norte,12.0,2171,cliente_5237@gmail.com
6238,2025-06-02,Matarazzo Spaghetti,Norte,28.0,1889,cliente_5238@gmail.com
6239,2025-12-28,Matarazzo Spaghetti,Oeste,26.0,3717,cliente_5239@gmail.com
6242,2025-02-24,Preferido Pan Rallado,Sur,48.0,1473,cliente_5242@gmail.com
6243,2025-09-28,Granja del Sol Milanesas,Sur,43.0,2716,cliente_5243@gmail.com
6245,2025-08-04,Lucchetti Municiones,Norte,34.0,2367,cliente_5245@gmail.com
6246,2025-11-01,Lucchetti Municiones,Oeste,7.0,3719,cliente_5246@gmail.com
6247,2025-12-23,Exquisita Bizcochuelo,Oeste,14.0,1218,cliente_5247@gmail.com
6248,2025-01-09,Preferido Pan Rallado,Norte,44.0,1940,cliente_5248@gmail.com
6249,2025-04-20,Preferido Pan Rallado,CABA,38.0,2126,cliente_5249@gmail.com
6250,2025-03-26,Gallo Oro,Sur,38.0,1440,cliente_5250@gmail.com
6251,2025-04-24,Lucchetti Municiones,Oeste,15.0,774,cliente_5251@gmail.com
6252,2025-09-14,Lucchetti Municiones,Sur,35.0,2642,cliente_5252@gmail.com
6253,2025-09-13,Granja del Sol Milanesas,Sur,25.0,1608,Sin correo
6254,2025-06-20,Exquisita Bizcochuelo,Sur,5.0,1819,cliente_5254@gmail.com
6255,2025-07-09,Exquisita Bizcochuelo,CABA,35.0,1731,cliente_5255@gmail.com
6256,2025-08-23,Preferido Pan Rallado,Sur,8.0,2741,cliente_5256@gmail.com
6257,2025-06-20,Preferido Pan Rallado,CABA,30.0,806,cliente_5257@gmail.com
6258,2025-09-22,Preferido Pan Rallado,Oeste,33.0,2395,cliente_5258@gmail.com
6259,2025-10-27,Matarazzo Spaghetti,CABA,50.0,887,cliente_5259@gmail.com
6260,2025-05-28,Exquisita Bizcochuelo,Sur,7.0,3264,cliente_5260@gmail.com
6261,2025-05-30,Lucchetti Municiones,Oeste,29.0,3417,cliente_5261@gmail.com
6262,2025-02-19,Granja del Sol Milanesas,Oeste,19.0,1986,cliente_5262@gmail.com
6263,2025-02-09,Lucchetti Municiones,Sur,13.0,2269,Sin correo
6264,2025-04-04,Granja del Sol Milanesas,Norte,27.0,986,cliente_5264@gmail.com
6265,2025-09-09,Exquisita Bizcochuelo,Norte,50.0,3878,cliente_5265@gmail.com
6266,2025-08-25,Granja del Sol Milanesas,Sur,16.0,2376,cliente_5266@gmail.com
6267,2025-05-21,Granja del Sol Milanesas,Norte,4.0,1398,cliente_5267@gmail.com
6268,2025-10-10,Granja del Sol Milanesas,Sur,26.0,4114,cliente_5268@gmail.com
6269,2025-09-26,Exquisita Bizcochuelo,Oeste,20.0,1814,cliente_5269@gmail.com
6270,2025-04-29,Lucchetti Municiones,CABA,8.0,2099,cliente_5270@gmail.com
6271,2025-04-12,Exquisita Bizcochuelo,CABA,28.0,3149,cliente_5271@gmail.com
6272,2025-03-12,Matarazzo Spaghetti,Norte,1.0,3957,cliente_5272@gmail.com
6273,2025-10-04,Matarazzo Spaghetti,Sur,38.0,3932,cliente_5273@gmail.com
6274,2025-07-27,Exquisita Bizcochuelo,CABA,8.0,872,Sin correo
6275,2025-06-27,Granja del Sol Milanesas,Norte,48.0,4090,Sin correo
6276,2025-04-10,Gallo Oro,Sur,22.0,2535,cliente_5276@gmail.com
6277,2025-11-21,Lucchetti Municiones,Norte,41.0,1861,Sin correo
6278,2025-03-15,Matarazzo Spaghetti,Sur,40.0,3451,cliente_5278@gmail.com
6279,2025-12-16,Granja del Sol Milanesas,CABA,23.0,1855,cliente_5279@gmail.com
6280,2025-04-18,Preferido Pan Rallado,Sur,23.0,3367,Sin correo
6281,2025-02-05,Preferido Pan Rallado,CABA,33.0,3181,cliente_5281@gmail.com
6282,2025-03-17,Exquisita Bizcochuelo,Sur,8.0,1620,cliente_5282@gmail.com
6283,2025-05-03,Gallo Oro,Norte,19.0,3515,cliente_5283@gmail.com
