id_pedido,fecha,producto,sucursal,cantidad,precio_unitario,email_cliente
4959,2025-12-31,Matarazzo Spaghetti,Sur,50,2018.47,cliente_3959@gmail.com
4960,2025-07-10,Lucchetti Municiones,CABA,35,$4339.49,
4961,2025-04-21,Preferido Pan Rallado,Oeste,30,$1099.66,cliente_3961@gmail.com
4962,,Exquisita Bizcochuelo,Sur,13,1281.15,cliente_3962@gmail.com
4963,2025-03-12,Preferido Pan Rallado,Oeste,45,$700.43,cliente_3963@gmail.com
4964,2025-11-11,Matarazzo Spaghetti,Norte,11,1041.41,cliente_3964@gmail.com
4965,2025-03-26,Granja del Sol Milanesas,Norte,Diez,2222.69,cliente_3965@gmail.com
4966,2025-01-16,Exquisita Bizcochuelo,CABA,1,3080.03,
4967,2025-07-17,Matarazzo Spaghetti,Oeste,9,1857.09,cliente_3967@gmail.com
4968,2025-07-28,Matarazzo Spaghetti,Oeste,43,2723.61,cliente_3968@gmail.com
4969,2025-07-06,Preferido Pan Rallado,CABA,14,$3743.9,cliente_3969@gmail.com
4970,2025-05-17,Lucchetti Municiones,CABA,34,1614.48,cliente_3970@gmail.com
4971,2025-03-31,Granja del Sol Milanesas,Sur,29,3086.31,cliente_3971@gmail.com
4972,2025-04-08,Preferido Pan Rallado,Sur,32,1278.86,cliente_3972@gmail.com
4973,2025-05-09,Granja del Sol Milanesas,Oeste,15,1016.95,cliente_3973@gmail.com
4974,2025-02-07,Lucchetti Municiones,CABA,10,3430.7,cliente_3974@gmail.com
4975,2025-02-28,Lucchetti Municiones,Norte,3,1677.68,cliente_3975@gmail.com
4976,2025-10-02,Gallo Oro,CABA,49,507.92,cliente_3976@gmail.com
4977,2025-08-23,Gallo Oro,CABA,4,2385.96,cliente_3977@gmail.com
4978,2025-12-19,Gallo Oro,Norte,48,$2310.79,cliente_3978@gmail.com
4979,2025-10-26,Matarazzo Spaghetti,Oeste,19,$2911.31,cliente_3979@gmail.com
4980,2025-06-13,Preferido Pan Rallado,CABA,11,1469.34,
4981,2025-04-17,Granja del Sol Milanesas,Oeste,6,3681.0,cliente_3981@gmail.com
4982,2025-10-02,Gallo Oro,Oeste,29,3765.82,cliente_3982@gmail.com
4983,2025-08-24,Exquisita Bizcochuelo,CABA,5,2687.92,cliente_3983@gmail.com
4984,2025-07-10,Lucchetti Municiones,Sur,42,4334.83,cliente_3984@gmail.com
4985,2025-03-21,Lucchetti Municiones,CABA,40,1703.85,cliente_3985@gmail.com
4986,2025-11-28,Lucchetti Municiones,Sur,17,2721.18,cliente_3986@gmail.com
4987,2025-04-12,Matarazzo Spaghetti,CABA,10,4160.33,
4988,2025-12-02,Preferido Pan Rallado,CABA,21,2123.95,cliente_3988@gmail.com
4989,2025-03-03,Preferido Pan Rallado,Norte,6,829.65,cliente_3989@gmail.com
4990,2025-12-24,Granja del Sol Milanesas,Oeste,12,1240.55,cliente_3990@gmail.com
4991,2025-10-23,Granja del Sol Milanesas,CABA,26,$1510.97,cliente_3991@gmail.com
4992,2025-07-19,Exquisita Bizcochuelo,Norte,29,4164.44,cliente_3992@gmail.com
4993,2025-12-24,Gallo Oro,CABA,35,1192.52,cliente_3993@gmail.com
4994,2025-11-24,Matarazzo Spaghetti,CABA,15,3721.79,cliente_3994@gmail.com
4995,2025-02-18,Gallo Oro,CABA,38,2027.25,cliente_3995@gmail.com
4996,2025-12-14,Exquisita Bizcochuelo,Oeste,4,1649.97,cliente_3996@gmail.com
4997,2025-11-02,Granja del Sol Milanesas,Sur,15,1821.12,cliente_3997@gmail.com
4998,2025-06-27,Lucchetti Municiones,CABA,28,993.87,cliente_3998@gmail.com
4999,2025-05-29,Gallo Oro,Sur,37,4472.74,cliente_3999@gmail.com
5000,2025-08-31,Exquisita Bizcochuelo,Sur,37,$3642.27,
5001,2025-07-05,Matarazzo Spaghetti,CABA,32,3323.1,cliente_4001@gmail.com
5002,2025-06-29,Preferido Pan Rallado,Oeste,25,519.91,cliente_4002@gmail.com
5003,2025-01-09,Gallo Oro,Sur,19,2640.05,cliente_4003@gmail.com
5004,2025-09-26,Preferido Pan Rallado,Sur,9,1730.91,cliente_4004@gmail.com
5005,2025-08-21,Matarazzo Spaghetti,Norte,28,522.6,cliente_4005@gmail.com
5006,2025-09-06,Matarazzo Spaghetti,CABA,4,2386.49,cliente_4006@gmail.com
5007,2025-03-22,Exquisita Bizcochuelo,Oeste,ERROR,3291.89,cliente_4007@gmail.com
5008,2025-01-25,Granja del Sol Milanesas,CABA,37,3070.12,cliente_4008@gmail.com
5009,2025-08-23,Exquisita Bizcochuelo,Norte,7,518.65,cliente_4009@gmail.com
5010,2025-03-18,Granja del Sol Milanesas,CABA,37,2474.76,cliente_4010@gmail.com
5011,2025-01-27,Lucchetti Municiones,CABA,45,3647.65,cliente_4011@gmail.com
5012,2025-01-07,Gallo Oro,Norte,18,2689.38,cliente_4012@gmail.com
5013,2025-06-07,Gallo Oro,Norte,9,3268.41,cliente_4013@gmail.com
5014,2025-11-22,Lucchetti Municiones,CABA,38,631.67,cliente_4014@gmail.com
5015,2025-01-25,Granja del Sol Milanesas,CABA,1,1388.97,cliente_4015@gmail.com
5016,2025-08-15,Lucchetti Municiones,Oeste,35,1978.0,cliente_4016@gmail.com
5017,2025-03-18,Matarazzo Spaghetti,Norte,23,1973.61,cliente_4017@gmail.com
5018,2025-06-15,Matarazzo Spaghetti,Sur,11,3841.64,cliente_4018@gmail.com
5019,2025-09-07,Exquisita Bizcochuelo,Norte,43,1714.78,cliente_4019@gmail.com
5020,2025-01-18,Granja del Sol Milanesas,CABA,39,3845.82,cliente_4020@gmail.com
5021,2025-10-16,Granja del Sol Milanesas,Norte,28,2234.07,cliente_4021@gmail.com
5022,2025-07-10,Preferido Pan Rallado,Oeste,14,4301.01,cliente_4022@gmail.com
5023,2025-04-25,Preferido Pan Rallado,Sur,14,$3497.09,cliente_4023@gmail.com
5024,2025-10-14,Granja del Sol Milanesas,CABA,13,2475.71,cliente_4024@gmail.com
5025,2025-06-28,Gallo Oro,Sur,30,3614.27,cliente_4025@gmail.com
5026,2025-08-02,Lucchetti Municiones,Sur,10,4245.15,cliente_4026@gmail.com
5027,2025-04-10,Exquisita Bizcochuelo,CABA,27,3720.29,cliente_4027@gmail.com
5028,2025-09-16,Granja del Sol Milanesas,Sur,44,1115.54,cliente_4028@gmail.com
5029,2025-03-05,Gallo Oro,Oeste,35,2496.64,cliente_4029@gmail.com
5030,2025-08-02,Granja del Sol Milanesas,Oeste,36,4339.38,cliente_4030@gmail.com
5031,2025-03-04,Lucchetti Municiones,CABA,13,894.15,cliente_4031@gmail.com
5032,2025-02-26,Matarazzo Spaghetti,CABA,29,3778.49,cliente_4032@gmail.com
5033,2025-06-19,Lucchetti Municiones,CABA,14,1315.89,cliente_4033@gmail.com
5034,2025-11-17,Gallo Oro,Oeste,14,2822.41,
5035,2025-07-18,Granja del Sol Milanesas,Sur,39,1879.38,cliente_4035@gmail.com
5036,2025-04-20,Matarazzo Spaghetti,Norte,26,$4248.18,cliente_4036@gmail.com
5037,2025-07-04,Exquisita Bizcochuelo,Norte,44,3993.69,cliente_4037@gmail.com
5038,2025-01-08,Granja del Sol Milanesas,Oeste,28,$1941.13,
5039,2025-03-19,Granja del Sol Milanesas,Oeste,50,2187.04,cliente_4039@gmail.com
5040,2025-10-19,Gallo Oro,Oeste,45,2277.12,cliente_4040@gmail.com
5041,2025-01-27,Exquisita Bizcochuelo,Norte,26,1274.39,cliente_4041@gmail.com
5042,2025-12-16,Granja del Sol Milanesas,Sur,24,3695.85,
5043,2025-01-15,Gallo Oro,Sur,9,3553.47,cliente_4043@gmail.com
5044,2025-04-14,Preferido Pan Rallado,Sur,42,2526.56,cliente_4044@gmail.com
5045,2025-11-13,Lucchetti Municiones,Sur,30,3882.59,cliente_4045@gmail.com
5046,2025-11-12,Matarazzo Spaghetti,CABA,39,2849.48,
5047,2025-08-02,Matarazzo Spaghetti,CABA,6,1215.18,cliente_4047@gmail.com
5048,2025-06-30,Exquisita Bizcochuelo,Oeste,23,1338.2,cliente_4048@gmail.com
5049,2025-09-23,Lucchetti Municiones,CABA,50,2770.58,cliente_4049@gmail.com
5050,2025-04-02,Granja del Sol Milanesas,Norte,10,3906.21,cliente_4050@gmail.com
5051,2025-10-23,Granja del Sol Milanesas,CABA,24,$4326.38,cliente_4051@gmail.com
5052,2025-02-06,Lucchetti Municiones,Sur,35,2222.54,cliente_4052@gmail.com
5053,2025-05-17,Matarazzo Spaghetti,Sur,43,2352.17,
5054,2025-07-02,Matarazzo Spaghetti,CABA,5,888.31,cliente_4054@gmail.com
5055,2025-03-05,Preferido Pan Rallado,Norte,30,3437.03,
5056,2025-07-12,Granja del Sol Milanesas,CABA,41,3282.41,cliente_4056@gmail.com
5057,2025-06-23,Lucchetti Municiones,Sur,4,4236.23,cliente_4057@gmail.com
5058,2025-11-06,Preferido Pan Rallado,CABA,14,4421.32,cliente_4058@gmail.com
5059,2025-07-07,Matarazzo Spaghetti,Norte,22,3775.99,
5060,2025-12-31,Gallo Oro,Norte,5,1701.99,cliente_4060@gmail.com
5061,2025-06-01,Matarazzo Spaghetti,Oeste,24,2428.84,cliente_4061@gmail.com
5062,2025-03-29,Lucchetti Municiones,Oeste,5,$2395.59,cliente_4062@gmail.com
5063,2025-07-12,Preferido Pan Rallado,CABA,29,1129.94,cliente_4063@gmail.com
5064,2025-03-27,Gallo Oro,Norte,45,$1476.83,cliente_4064@gmail.com
5065,2025-04-25,Lucchetti Municiones,CABA,8,675.18,cliente_4065@gmail.com
5066,2025-12-11,Lucchetti Municiones,Oeste,5,3550.6,cliente_4066@gmail.com
5067,2025-04-17,Preferido Pan Rallado,Norte,37,653.99,cliente_4067@gmail.com
5068,2025-01-28,Lucchetti Municiones,Oeste,28,3470.08,cliente_4068@gmail.com
5069,2025-11-01,Gallo Oro,Sur,5,575.18,
5070,2025-07-07,Exquisita Bizcochuelo,Norte,17,1738.62,cliente_4070@gmail.com
5071,2025-06-05,Preferido Pan Rallado,Oeste,39,541.41,cliente_4071@gmail.com
5072,2025-07-06,Gallo Oro,Sur,17,1536.07,cliente_4072@gmail.com
5073,2025-04-23,Granja del Sol Milanesas,CABA,24,1459.4,cliente_4073@gmail.com
5074,2025-04-04,Exquisita Bizcochuelo,Norte,consultar,$2691.55,cliente_4074@gmail.com
5075,2025-04-10,Exquisita Bizcochuelo,Norte,s/d,4001.27,cliente_4075@gmail.com
5076,2025-02-21,Preferido Pan Rallado,Oeste,44,3274.81,
5077,2025-03-05,Matarazzo Spaghetti,CABA,45,2044.11,cliente_4077@gmail.com
5078,2025-12-29,Lucchetti Municiones,Norte,40,2663.12,cliente_4078@gmail.com
5079,2025-10-04,Exquisita Bizcochuelo,CABA,37,1958.3,cliente_4079@gmail.com
5080,2025-12-29,Gallo Oro,Oeste,30,3223.64,cliente_4080@gmail.com
5081,2025-11-25,Matarazzo Spaghetti,CABA,38,3990.97,cliente_4081@gmail.com
5082,2025-01-09,Preferido Pan Rallado,CABA,34,2768.58,cliente_4082@gmail.com
5083,2025-05-14,Lucchetti Municiones,Oeste,38,2447.69,cliente_4083@gmail.com
5084,2025-01-04,Preferido Pan Rallado,CABA,28,2355.32,cliente_4084@gmail.com
5085,2025-12-20,Granja del Sol Milanesas,CABA,36,2880.24,cliente_4085@gmail.com
5086,2025-01-17,Gallo Oro,Oeste,44,$3693.72,cliente_4086@gmail.com
5087,,Granja del Sol Milanesas,CABA,22,2687.43,cliente_4087@gmail.com
5088,2025-06-30,Matarazzo Spaghetti,CABA,3,3280.74,cliente_4088@gmail.com
5089,2025-02-24,Granja del Sol Milanesas,Norte,17,3773.56,cliente_4089@gmail.com
5090,2025-07-12,Lucchetti Municiones,Oeste,32,1400.01,cliente_4090@gmail.com
5091,2025-04-10,Exquisita Bizcochuelo,CABA,49,4283.64,cliente_4091@gmail.com
5092,2025-08-17,Matarazzo Spaghetti,Sur,28,1078.89,cliente_4092@gmail.com
5093,2025-01-21,Granja del Sol Milanesas,Norte,33,1603.83,cliente_4093@gmail.com
5094,2025-02-16,Preferido Pan Rallado,Norte,4,2992.64,cliente_4094@gmail.com
5095,2025-06-01,Gallo Oro,Sur,11,1930.95,cliente_4095@gmail.com
5096,2025-12-03,Lucchetti Municiones,Sur,32,1457.79,cliente_4096@gmail.com
5097,2025-11-20,Gallo Oro,Norte,43,$4424.07,cliente_4097@gmail.com
5098,2025-08-18,Granja del Sol Milanesas,Sur,35,3716.21,
5099,2025-11-28,Preferido Pan Rallado,CABA,42,757.41,
5100,2025-11-25,Exquisita Bizcochuelo,Norte,28,717.37,cliente_4100@gmail.com
5101,2025-05-25,Matarazzo Spaghetti,Oeste,3,1754.29,cliente_4101@gmail.com
5102,2025-10-29,Granja del Sol Milanesas,Norte,17,1017.62,cliente_4102@gmail.com
5103,2025-06-05,Lucchetti Municiones,Oeste,47,3657.01,cliente_4103@gmail.com
5104,2025-02-18,Preferido Pan Rallado,Oeste,9,3563.78,cliente_4104@gmail.com
5105,2025-08-23,Preferido Pan Rallado,Sur,20,2021.38,cliente_4105@gmail.com
5106,2025-04-24,Preferido Pan Rallado,Oeste,31,3992.18,cliente_4106@gmail.com
5107,2025-10-23,Matarazzo Spaghetti,Norte,48,$1639.71,cliente_4107@gmail.com
5108,2025-06-07,Matarazzo Spaghetti,Sur,50,3307.87,cliente_4108@gmail.com
5109,2025-03-26,Matarazzo Spaghetti,CABA,29,3732.4,cliente_4109@gmail.com
5110,2025-01-30,Preferido Pan Rallado,Oeste,Diez,2027.37,cliente_4110@gmail.com
5111,2025-06-08,Granja del Sol Milanesas,Sur,Diez,1445.5,cliente_4111@gmail.com
5112,2025-04-07,Matarazzo Spaghetti,Sur,ERROR,611.82,cliente_4112@gmail.com
5113,2025-09-10,Gallo Oro,Sur,21,2636.29,cliente_4113@gmail.com
5114,2025-01-25,Lucchetti Municiones,Oeste,49,1552.88,
5115,2025-02-14,Gallo Oro,Sur,14,826.42,cliente_4115@gmail.com
5116,2025-03-10,Exquisita Bizcochuelo,CABA,42,1055.37,cliente_4116@gmail.com
5117,,Lucchetti Municiones,Oeste,3,4288.73,cliente_4117@gmail.com
5118,2025-01-27,Matarazzo Spaghetti,Norte,10,2998.21,cliente_4118@gmail.com
5119,2025-05-27,Lucchetti Municiones,Oeste,33,2410.85,cliente_4119@gmail.com
5120,2025-12-30,Granja del Sol Milanesas,Norte,41,2832.45,cliente_4120@gmail.com
5121,2025-07-17,Exquisita Bizcochuelo,Norte,11,3450.95,cliente_4121@gmail.com
5122,2025-03-19,Matarazzo Spaghetti,CABA,33,3096.99,cliente_4122@gmail.com
5123,2025-05-02,Granja del Sol Milanesas,CABA,47,$3279.92,
5124,2025-01-07,Matarazzo Spaghetti,CABA,26,1500.21,cliente_4124@gmail.com
5125,2025-02-12,Granja del Sol Milanesas,CABA,15,1041.94,cliente_4125@gmail.com
5126,2025-01-13,Gallo Oro,Oeste,35,3294.78,cliente_4126@gmail.com
5127,2025-10-12,Exquisita Bizcochuelo,Norte,27,3819.94,cliente_4127@gmail.com
5128,2025-04-29,Exquisita Bizcochuelo,Sur,30,847.85,cliente_4128@gmail.com
5129,2025-02-16,Matarazzo Spaghetti,CABA,20,4155.6,cliente_4129@gmail.com
5130,2025-04-27,Preferido Pan Rallado,Sur,1,2514.81,cliente_4130@gmail.com
5131,2025-06-11,Exquisita Bizcochuelo,Oeste,18,2619.25,cliente_4131@gmail.com
5132,2025-05-12,Lucchetti Municiones,Oeste,15,3780.33,cliente_4132@gmail.com
5133,,Preferido Pan Rallado,Norte,31,1292.31,cliente_4133@gmail.com
5134,2025-06-20,Granja del Sol Milanesas,Sur,18,3915.05,cliente_4134@gmail.com
5135,2025-07-13,Lucchetti Municiones,Sur,46,$1935.67,cliente_4135@gmail.com
5136,2025-06-13,Lucchetti Municiones,Norte,5,631.26,cliente_4136@gmail.com
5137,2025-08-17,Preferido Pan Rallado,Oeste,35,3248.72,cliente_4137@gmail.com
5138,2025-05-24,Lucchetti Municiones,CABA,9,2875.48,cliente_4138@gmail.com
5139,2025-09-24,Gallo Oro,CABA,26,2875.96,
5140,2025-04-15,Gallo Oro,Sur,50,1969.82,cliente_4140@gmail.com
5141,2025-01-08,Gallo Oro,CABA,44,3654.11,cliente_4141@gmail.com
5142,2025-02-16,Gallo Oro,Sur,9,2040.32,cliente_4142@gmail.com
5143,2025-10-17,Matarazzo Spaghetti,Oeste,17,1918.22,cliente_4143@gmail.com
5144,2025-03-15,Granja del Sol Milanesas,Sur,44,$2515.25,cliente_4144@gmail.com
5145,2025-08-23,Preferido Pan Rallado,CABA,50,839.2,cliente_4145@gmail.com
5146,2025-12-01,Gallo Oro,Norte,15,794.75,cliente_4146@gmail.com
5147,2025-01-18,Gallo Oro,Sur,36,4329.17,cliente_4147@gmail.com
5148,2025-12-29,Granja del Sol Milanesas,CABA,14,800.17,cliente_4148@gmail.com
5149,2025-10-01,Exquisita Bizcochuelo,Norte,34,1068.67,cliente_4149@gmail.com
5150,2025-12-18,Exquisita Bizcochuelo,Sur,16,$3140.98,
5151,2025-01-30,Gallo Oro,CABA,44,$2956.43,cliente_4151@gmail.com
5152,2025-04-16,Preferido Pan Rallado,Sur,29,2389.78,cliente_4152@gmail.com
5153,2025-01-08,Lucchetti Municiones,Oeste,s/d,2733.72,cliente_4153@gmail.com
5154,2025-02-19,Preferido Pan Rallado,Norte,8,695.1,cliente_4154@gmail.com
5155,2025-01-06,Exquisita Bizcochuelo,Oeste,12,1033.04,cliente_4155@gmail.com
5156,2025-08-14,Matarazzo Spaghetti,Oeste,38,4100.7,cliente_4156@gmail.com
5157,2025-02-24,Granja del Sol Milanesas,CABA,41,3221.81,cliente_4157@gmail.com
5158,2025-07-13,Gallo Oro,Sur,4,2435.51,cliente_4158@gmail.com
5159,2025-07-22,Preferido Pan Rallado,CABA,consultar,3378.96,cliente_4159@gmail.com
5160,2025-05-24,Gallo Oro,Norte,5,772.37,cliente_4160@gmail.com
5161,2025-02-09,Granja del Sol Milanesas,CABA,7,2291.95,cliente_4161@gmail.com
5162,2025-04-25,Gallo Oro,Oeste,24,4257.76,cliente_4162@gmail.com
5163,2025-09-03,Granja del Sol Milanesas,CABA,6,1263.3,cliente_4163@gmail.com
5164,2025-04-26,Exquisita Bizcochuelo,CABA,41,1191.79,cliente_4164@gmail.com
5165,2025-12-24,Gallo Oro,Oeste,49,3040.24,
5166,2025-07-27,Matarazzo Spaghetti,Oeste,49,$1152.24,cliente_4166@gmail.com
5167,2025-07-20,Exquisita Bizcochuelo,Norte,49,3864.16,
5168,2025-02-07,Granja del Sol Milanesas,Oeste,25,1179.69,cliente_4168@gmail.com
5169,2025-11-14,Exquisita Bizcochuelo,CABA,20,929.04,cliente_4169@gmail.com
5170,2025-11-09,Exquisita Bizcochuelo,CABA,22,2091.04,cliente_4170@gmail.com
5171,2025-01-08,Matarazzo Spaghetti,Sur,35,4154.72,cliente_4171@gmail.com
5172,,Lucchetti Municiones,CABA,5,3212.98,cliente_4172@gmail.com
5173,2025-12-10,Lucchetti Municiones,Sur,25,4193.0,cliente_4173@gmail.com
5174,2025-01-01,Preferido Pan Rallado,CABA,29,4214.13,cliente_4174@gmail.com
5175,2025-05-15,Granja del Sol Milanesas,Norte,41,1421.62,cliente_4175@gmail.com
5176,2025-09-30,Lucchetti Municiones,CABA,20,2774.02,cliente_4176@gmail.com
5177,2025-03-08,Matarazzo Spaghetti,CABA,33,647.0,cliente_4177@gmail.com
5178,,Preferido Pan Rallado,Oeste,22,724.28,cliente_4178@gmail.com
5179,2025-03-26,Lucchetti Municiones,Oeste,23,674.43,cliente_4179@gmail.com
5180,2025-07-22,Preferido Pan Rallado,Sur,consultar,2145.23,cliente_4180@gmail.com
5181,2025-10-31,Preferido Pan Rallado,Sur,21,3628.16,cliente_4181@gmail.com
5182,2025-02-16,Exquisita Bizcochuelo,Sur,50,4127.68,cliente_4182@gmail.com
5183,2025-02-17,Exquisita Bizcochuelo,CABA,30,1142.52,cliente_4183@gmail.com
5184,2025-12-07,Preferido Pan Rallado,Sur,25,966.81,cliente_4184@gmail.com
5185,2025-12-29,Matarazzo Spaghetti,CABA,39,1772.17,cliente_4185@gmail.com
5186,2025-01-20,Lucchetti Municiones,Oeste,35,2615.92,cliente_4186@gmail.com
5187,,Exquisita Bizcochuelo,CABA,8,2352.19,cliente_4187@gmail.com
5188,2025-08-02,Granja del Sol Milanesas,Oeste,12,$1941.48,cliente_4188@gmail.com
5189,2025-05-31,Lucchetti Municiones,Norte,10,$4253.84,cliente_4189@gmail.com
5190,2025-04-18,Preferido Pan Rallado,Sur,8,2510.31,cliente_4190@gmail.com
5191,2025-03-05,Granja del Sol Milanesas,Oeste,21,2807.1,cliente_4191@gmail.com
5192,2025-09-16,Preferido Pan Rallado,Oeste,23,2584.32,cliente_4192@gmail.com
5193,2025-12-12,Preferido Pan Rallado,Oeste,20,827.3,
5194,2025-07-25,Granja del Sol Milanesas,CABA,35,1077.06,cliente_4194@gmail.com
5195,2025-12-28,Matarazzo Spaghetti,Norte,3,1831.69,cliente_4195@gmail.com
5196,2025-10-01,Gallo Oro,Sur,35,$3864.46,cliente_4196@gmail.com
5197,2025-11-02,Preferido Pan Rallado,CABA,18,4070.25,cliente_4197@gmail.com
5198,2025-09-12,Exquisita Bizcochuelo,Sur,19,1037.93,cliente_4198@gmail.com
5199,2025-08-07,Matarazzo Spaghetti,Oeste,11,1302.41,cliente_4199@gmail.com
5200,2025-12-27,Preferido Pan Rallado,Norte,15,2549.2,
5201,2025-07-13,Lucchetti Municiones,CABA,12,3592.91,cliente_4201@gmail.com
5202,2025-06-23,Matarazzo Spaghetti,CABA,ERROR,1977.58,cliente_4202@gmail.com
5203,2025-09-20,Granja del Sol Milanesas,Norte,27,2137.75,cliente_4203@gmail.com
5204,2025-09-05,Lucchetti Municiones,CABA,11,997.74,cliente_4204@gmail.com
5205,2025-06-10,Matarazzo Spaghetti,CABA,15,2855.45,cliente_4205@gmail.com
5206,2025-04-17,Gallo Oro,Oeste,21,918.05,cliente_4206@gmail.com
5207,2025-10-06,Granja del Sol Milanesas,CABA,21,647.96,cliente_4207@gmail.com
5208,2025-01-20,Matarazzo Spaghetti,Oeste,8,985.53,cliente_4208@gmail.com
5209,2025-07-04,Granja del Sol Milanesas,Sur,33,2301.18,cliente_4209@gmail.com
5210,2025-02-21,Gallo Oro,Norte,consultar,2609.38,cliente_4210@gmail.com
5211,2025-02-21,Exquisita Bizcochuelo,Norte,25,$3059.63,cliente_4211@gmail.com
5212,2025-12-19,Matarazzo Spaghetti,Sur,10,3396.12,cliente_4212@gmail.com
5213,2025-05-10,Preferido Pan Rallado,Oeste,26,2997.91,cliente_4213@gmail.com
5214,2025-01-05,Granja del Sol Milanesas,Norte,47,$3039.13,
5215,2025-07-11,Granja del Sol Milanesas,Oeste,33,640.71,
5216,2025-06-08,Granja del Sol Milanesas,Oeste,48,939.98,cliente_4216@gmail.com
5217,2025-05-16,Preferido Pan Rallado,Sur,49,4395.47,cliente_4217@gmail.com
5218,2025-07-07,Exquisita Bizcochuelo,Oeste,44,1819.28,cliente_4218@gmail.com
5219,2025-12-15,Gallo Oro,Sur,40,3235.87,cliente_4219@gmail.com
5220,2025-10-03,Matarazzo Spaghetti,Oeste,33,3553.52,cliente_4220@gmail.com
5221,2025-08-31,Gallo Oro,CABA,34,732.2,cliente_4221@gmail.com
5222,2025-08-13,Granja del Sol Milanesas,Norte,1,3809.53,cliente_4222@gmail.com
5223,2025-04-21,Matarazzo Spaghetti,Oeste,32,1752.0,
5224,2025-12-14,Lucchetti Municiones,CABA,18,4013.69,cliente_4224@gmail.com
5225,2025-11-15,Gallo Oro,Oeste,17,2681.1,cliente_4225@gmail.com
5226,2025-06-29,Matarazzo Spaghetti,Norte,2,3163.32,cliente_4226@gmail.com
5227,2025-01-19,Exquisita Bizcochuelo,CABA,consultar,3016.22,cliente_4227@gmail.com
5228,2025-07-03,Lucchetti Municiones,Oeste,16,2012.53,cliente_4228@gmail.com
5229,2025-11-23,Matarazzo Spaghetti,CABA,30,559.49,cliente_4229@gmail.com
5230,2025-08-06,Preferido Pan Rallado,Oeste,25,2754.87,
5231,2025-12-14,Granja del Sol Milanesas,Sur,Diez,3930.09,cliente_4231@gmail.com
5232,2025-09-25,Preferido Pan Rallado,Norte,37,2642.88,cliente_4232@gmail.com
5233,2025-02-17,Granja del Sol Milanesas,CABA,22,3179.65,cliente_4233@gmail.com
5234,2025-12-02,Matarazzo Spaghetti,CABA,21,4311.61,cliente_4234@gmail.com
5235,2025-03-16,Gallo Oro,CABA,11,1254.74,cliente_4235@gmail.com
5236,2025-01-07,Exquisita Bizcochuelo,Sur,6,905.03,cliente_4236@gmail.com
5237,2025-01-31,Exquisita Bizcochuelo,Norte,47,1692.44,cliente_4237@gmail.com
5238,2025-11-01,Lucchetti Municiones,CABA,40,3750.13,cliente_4238@gmail.com
5239,2025-11-11,Preferido Pan Rallado,CABA,37,1083.93,cliente_4239@gmail.com
5240,2025-06-09,Granja del Sol Milanesas,Sur,3,3593.05,cliente_4240@gmail.com
5241,2025-12-01,Exquisita Bizcochuelo,Sur,24,1746.24,
5242,2025-08-15,Granja del Sol Milanesas,Norte,46,551.04,cliente_4242@gmail.com
5243,2025-11-26,Matarazzo Spaghetti,Sur,30,1301.4,cliente_4243@gmail.com
5244,2025-04-08,Granja del Sol Milanesas,Norte,32,1262.92,cliente_4244@gmail.com
5245,2025-04-10,Exquisita Bizcochuelo,Sur,42,599.73,
5246,2025-09-21,Exquisita Bizcochuelo,Oeste,21,2986.07,
5247,2025-04-26,Preferido Pan Rallado,Norte,5,1257.33,cliente_4247@gmail.com
5248,2025-12-14,Preferido Pan Rallado,Sur,26,3658.61,cliente_4248@gmail.com
5249,2025-03-18,Matarazzo Spaghetti,Norte,46,2728.97,cliente_4249@gmail.com
5250,2025-10-03,Granja del Sol Milanesas,Norte,ERROR,1977.63,cliente_4250@gmail.com
5251,2025-05-16,Matarazzo Spaghetti,Norte,49,3518.34,cliente_4251@gmail.com
5252,2025-11-29,Preferido Pan Rallado,Oeste,25,3787.05,cliente_4252@gmail.com
5253,2025-07-21,Exquisita Bizcochuelo,Oeste,34,4170.92,cliente_4253@gmail.com
5254,2026-01-01,Preferido Pan Rallado,Norte,38,2203.56,cliente_4254@gmail.com
5255,2025-03-05,Exquisita Bizcochuelo,Norte,1,3487.1,cliente_4255@gmail.com
5256,2025-01-21,Exquisita Bizcochuelo,Oeste,7,2339.17,cliente_4256@gmail.com
5257,2025-09-02,Granja del Sol Milanesas,Norte,26,3606.65,cliente_4257@gmail.com
5258,2025-10-01,Matarazzo Spaghetti,Oeste,6,2730.6,cliente_4258@gmail.com
5259,2025-03-01,Matarazzo Spaghetti,CABA,12,1733.16,cliente_4259@gmail.com
5260,2025-09-27,Exquisita Bizcochuelo,Norte,14,$1257.53,cliente_4260@gmail.com
5261,2025-12-28,Granja del Sol Milanesas,Norte,43,3496.29,
5262,2025-04-25,Granja del Sol Milanesas,CABA,37,2045.95,cliente_4262@gmail.com
5263,2025-10-15,Granja del Sol Milanesas,Norte,13,3366.9,cliente_4263@gmail.com
5264,2025-06-26,Lucchetti Municiones,Oeste,29,3656.04,cliente_4264@gmail.com
5265,2025-09-23,Lucchetti Municiones,Norte,9,1876.44,cliente_4265@gmail.com
5266,2025-04-28,Lucchetti Municiones,CABA,43,2624.29,cliente_4266@gmail.com
5267,2025-10-27,Exquisita Bizcochuelo,Sur,30,4432.35,cliente_4267@gmail.com
5268,2025-06-28,Granja del Sol Milanesas,Norte,20,2263.11,cliente_4268@gmail.com
